Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
PuntaArenas --> Walker_5                   Jan 02 2024 19:49:37.132812500   Jan 02 2024 19:57:00.394531250       7.387695312
PuntaArenas --> Walker_4                   Jan 02 2024 19:58:01.421875000   Jan 02 2024 20:04:50.351562500       6.815494792
PuntaArenas --> Walker_3                   Jan 02 2024 20:22:08.015625000   Jan 02 2024 20:27:44.363281250       5.605794271
PuntaArenas --> Walker_2                   Jan 02 2024 20:38:52.941406250   Jan 02 2024 20:42:45.296875000       3.872591146
PuntaArenas --> Walker_1                   Jan 02 2024 20:47:31.042968750   Jan 02 2024 20:49:45.582031250       2.242317708
PuntaArenas --> Walker_5                   Jan 03 2024 03:39:24.394531250   Jan 03 2024 03:42:43.214843750       3.313671875
PuntaArenas --> Walker_4                   Jan 03 2024 03:45:42.378906250   Jan 03 2024 03:49:49.210937500       4.113867188
PuntaArenas --> Walker_3                   Jan 03 2024 04:09:21.015625000   Jan 03 2024 04:15:47.898437500       6.448046875
PuntaArenas --> Walker_2                   Jan 03 2024 04:24:50.703125000   Jan 03 2024 04:32:12.835937500       7.368880208
PuntaArenas --> Walker_1                   Jan 03 2024 04:31:21.503906250   Jan 03 2024 04:38:43.570312500       7.367773438
PuntaArenas --> Walker_6                   Jan 03 2024 04:56:08.605468750   Jan 03 2024 05:04:26.054687500       8.290820312
PuntaArenas --> Walker_5                   Jan 03 2024 05:11:55.492187500   Jan 03 2024 05:20:23.765625000       8.471223958
PuntaArenas --> Walker_4                   Jan 03 2024 05:18:25.097656250   Jan 03 2024 05:26:54.035156250       8.482291667
PuntaArenas --> Walker_3                   Jan 03 2024 05:43:47.328125000   Jan 03 2024 05:52:20.781250000       8.557552083
PuntaArenas --> Walker_2                   Jan 03 2024 06:00:03.500000000   Jan 03 2024 06:08:23.472656250       8.332877604
PuntaArenas --> Walker_1                   Jan 03 2024 06:06:35.761718750   Jan 03 2024 06:14:28.640625000       7.881315104
PuntaArenas --> Walker_6                   Jan 03 2024 06:32:57.824218750   Jan 03 2024 06:39:49.609375000       6.863085938
PuntaArenas --> Walker_5                   Jan 03 2024 06:49:42.949218750   Jan 03 2024 06:55:13.718750000       5.512825521
PuntaArenas --> Walker_4                   Jan 03 2024 06:56:23.246093750   Jan 03 2024 07:01:08.859375000       4.760221354
PuntaArenas --> Walker_3                   Jan 03 2024 17:23:58.312500000   Jan 03 2024 17:29:14.074218750       5.262695312
PuntaArenas --> Walker_2                   Jan 03 2024 17:39:36.300781250   Jan 03 2024 17:46:10.156250000       6.564257813
PuntaArenas --> Walker_1                   Jan 03 2024 17:43:46.253906250   Jan 03 2024 17:50:28.144531250       6.698177083
PuntaArenas --> Walker_6                   Jan 03 2024 18:11:01.839843750   Jan 03 2024 18:19:02.687500000       8.014127604
PuntaArenas --> Walker_5                   Jan 03 2024 18:26:46.335937500   Jan 03 2024 18:35:15.472656250       8.485611979
PuntaArenas --> Walker_4                   Jan 03 2024 18:31:01.535156250   Jan 03 2024 18:39:23.167968750       8.360546875
PuntaArenas --> Walker_3                   Jan 03 2024 18:58:37.308593750   Jan 03 2024 19:07:20.390625000       8.718033854
PuntaArenas --> Walker_2                   Jan 03 2024 19:14:50.691406250   Jan 03 2024 19:23:16.175781250       8.424739583
PuntaArenas --> Walker_1                   Jan 03 2024 19:18:50.218750000   Jan 03 2024 19:27:04.015625000       8.229947917
PuntaArenas --> Walker_6                   Jan 03 2024 19:47:06.035156250   Jan 03 2024 19:54:30.093750000       7.400976563
PuntaArenas --> Walker_5                   Jan 03 2024 20:03:12.246093750   Jan 03 2024 20:09:56.726562500       6.741341146
PuntaArenas --> Walker_4                   Jan 03 2024 20:07:16.886718750   Jan 03 2024 20:13:35.535156250       6.310807292
PuntaArenas --> Walker_3                   Jan 03 2024 20:35:57.539062500   Jan 03 2024 20:40:18.980468750       4.357356771
PuntaArenas --> Walker_2                   Jan 03 2024 20:53:27.156250000   Jan 03 2024 20:54:35.156250000       1.133333333
PuntaArenas --> Walker_6                   Jan 04 2024 03:37:04.652343750   Jan 04 2024 03:40:05.542968750       3.014843750
PuntaArenas --> Walker_5                   Jan 04 2024 03:51:49.250000000   Jan 04 2024 03:56:41.968750000       4.878645833
PuntaArenas --> Walker_4                   Jan 04 2024 03:54:13.417968750   Jan 04 2024 03:59:15.035156250       5.026953125
PuntaArenas --> Walker_3                   Jan 04 2024 04:22:14.027343750   Jan 04 2024 04:29:24.406250000       7.172981771
PuntaArenas --> Walker_2                   Jan 04 2024 04:37:53.210937500   Jan 04 2024 04:45:46.687500000       7.891276042
PuntaArenas --> Walker_1                   Jan 04 2024 04:40:13.328125000   Jan 04 2024 04:47:55.183593750       7.697591146
PuntaArenas --> Walker_6                   Jan 04 2024 05:09:23.796875000   Jan 04 2024 05:17:54.062500000       8.504427083
PuntaArenas --> Walker_5                   Jan 04 2024 05:25:14.933593750   Jan 04 2024 05:33:47.789062500       8.547591146
PuntaArenas --> Walker_4                   Jan 04 2024 05:27:29.671875000   Jan 04 2024 05:35:59.871093750       8.503320312
PuntaArenas --> Walker_3                   Jan 04 2024 05:57:19.054687500   Jan 04 2024 06:05:38.628906250       8.326236979
PuntaArenas --> Walker_2                   Jan 04 2024 06:13:44.523437500   Jan 04 2024 06:21:39.128906250       7.910091146
PuntaArenas --> Walker_1                   Jan 04 2024 06:15:54.148437500   Jan 04 2024 06:23:27.371093750       7.553710938
PuntaArenas --> Walker_6                   Jan 04 2024 06:47:00.363281250   Jan 04 2024 06:52:51.054687500       5.844856771
PuntaArenas --> Walker_5                   Jan 04 2024 07:04:06.472656250   Jan 04 2024 07:07:54.843750000       3.806184896
PuntaArenas --> Walker_4                   Jan 04 2024 07:06:17.558593750   Jan 04 2024 07:09:39.234375000       3.361263021
PuntaArenas --> Walker_5                   Jan 04 2024 17:07:07.984375000   Jan 04 2024 17:08:26.875000000       1.314843750
PuntaArenas --> Walker_3                   Jan 04 2024 17:36:52.585937500   Jan 04 2024 17:43:22.058593750       6.491210938
PuntaArenas --> Walker_1                   Jan 04 2024 17:52:40.269531250   Jan 04 2024 17:59:53.902343750       7.227213542
PuntaArenas --> Walker_2                   Jan 04 2024 17:52:43.125000000   Jan 04 2024 18:00:05.125000000       7.366666667
PuntaArenas --> Walker_6                   Jan 04 2024 18:24:19.421875000   Jan 04 2024 18:32:39.925781250       8.341731771
PuntaArenas --> Walker_4                   Jan 04 2024 18:40:05.179687500   Jan 04 2024 18:48:32.324218750       8.452408854
PuntaArenas --> Walker_5                   Jan 04 2024 18:40:05.910156250   Jan 04 2024 18:48:44.542968750       8.643880208
PuntaArenas --> Walker_3                   Jan 04 2024 19:12:02.328125000   Jan 04 2024 19:20:36.644531250       8.571940104
PuntaArenas --> Walker_1                   Jan 04 2024 19:27:59.441406250   Jan 04 2024 19:36:00.820312500       8.022981771
PuntaArenas --> Walker_2                   Jan 04 2024 19:28:20.160156250   Jan 04 2024 19:36:27.914062500       8.129231771
PuntaArenas --> Walker_6                   Jan 04 2024 20:00:42.277343750   Jan 04 2024 20:07:28.617187500       6.772330729
PuntaArenas --> Walker_4                   Jan 04 2024 20:16:34.675781250   Jan 04 2024 20:22:17.066406250       5.706510417
PuntaArenas --> Walker_5                   Jan 04 2024 20:16:51.742187500   Jan 04 2024 20:22:45.886718750       5.902408854
PuntaArenas --> Walker_3                   Jan 04 2024 20:50:08.578125000   Jan 04 2024 20:52:29.292968750       2.345247396
PuntaArenas --> Walker_6                   Jan 05 2024 03:49:27.050781250   Jan 05 2024 03:54:09.011718750       4.699348958
PuntaArenas --> Walker_4                   Jan 05 2024 04:02:50.765625000   Jan 05 2024 04:08:35.812500000       5.750781250
PuntaArenas --> Walker_5                   Jan 05 2024 04:04:30.042968750   Jan 05 2024 04:10:27.441406250       5.956640625
PuntaArenas --> Walker_3                   Jan 05 2024 04:35:13.347656250   Jan 05 2024 04:42:57.394531250       7.734114583
PuntaArenas --> Walker_1                   Jan 05 2024 04:49:07.609375000   Jan 05 2024 04:57:05.601562500       7.966536458
PuntaArenas --> Walker_2                   Jan 05 2024 04:51:01.164062500   Jan 05 2024 04:59:17.816406250       8.277539063
PuntaArenas --> Walker_6                   Jan 05 2024 05:22:43.968750000   Jan 05 2024 05:31:19.812500000       8.597395833
PuntaArenas --> Walker_4                   Jan 05 2024 05:36:36.503906250   Jan 05 2024 05:45:04.578125000       8.467903646
PuntaArenas --> Walker_5                   Jan 05 2024 05:38:39.488281250   Jan 05 2024 05:47:09.488281250       8.500000000
PuntaArenas --> Walker_3                   Jan 05 2024 06:10:56.691406250   Jan 05 2024 06:18:53.421875000       7.945507812
PuntaArenas --> Walker_1                   Jan 05 2024 06:25:15.855468750   Jan 05 2024 06:32:23.910156250       7.134244792
PuntaArenas --> Walker_2                   Jan 05 2024 06:27:32.718750000   Jan 05 2024 06:34:50.468750000       7.295833333
PuntaArenas --> Walker_6                   Jan 05 2024 07:01:19.902343750   Jan 05 2024 07:05:38.621093750       4.311979167
PuntaArenas --> Walker_4                   Jan 05 2024 17:15:29.593750000   Jan 05 2024 17:18:52.730468750       3.385611979
PuntaArenas --> Walker_5                   Jan 05 2024 17:19:06.875000000   Jan 05 2024 17:23:35.421875000       4.475781250
PuntaArenas --> Walker_3                   Jan 05 2024 17:49:56.488281250   Jan 05 2024 17:57:17.226562500       7.345638021
PuntaArenas --> Walker_1                   Jan 05 2024 18:01:36.941406250   Jan 05 2024 18:09:15.609375000       7.644466146
PuntaArenas --> Walker_2                   Jan 05 2024 18:05:55.527343750   Jan 05 2024 18:13:51.460937500       7.932226563
PuntaArenas --> Walker_6                   Jan 05 2024 18:37:39.992187500   Jan 05 2024 18:46:11.320312500       8.522135417
PuntaArenas --> Walker_4                   Jan 05 2024 18:49:09.953125000   Jan 05 2024 18:57:39.023437500       8.484505208
PuntaArenas --> Walker_5                   Jan 05 2024 18:53:28.007812500   Jan 05 2024 19:02:08.300781250       8.671549479
PuntaArenas --> Walker_3                   Jan 05 2024 19:25:29.406250000   Jan 05 2024 19:33:47.984375000       8.309635417
