  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 12:53:37.437500000   Jan 01 2024 13:27:44.742187500      34.121744792
Earth Penumbral   Jan 01 2024 12:53:27.808593750   Jan 01 2024 13:27:54.371093750      34.442708333
Earth Penumbral   Jan 01 2024 13:06:15.796875000   Jan 01 2024 13:40:45.945312500      34.502473958
Earth Umbral      Jan 01 2024 13:06:25.492187500   Jan 01 2024 13:40:36.250000000      34.179296875
Earth Penumbral   Jan 01 2024 13:18:07.074218750   Jan 01 2024 13:52:38.085937500      34.516861979
Earth Umbral      Jan 01 2024 13:18:16.703125000   Jan 01 2024 13:52:28.457031250      34.195898437
Earth Umbral      Jan 01 2024 13:34:05.847656250   Jan 01 2024 14:08:17.070312500      34.187044271
Earth Penumbral   Jan 01 2024 13:33:56.152343750   Jan 01 2024 14:08:26.765625000      34.510221354
Earth Penumbral   Jan 01 2024 13:49:01.601562500   Jan 01 2024 14:23:29.558593750      34.465950521
Earth Umbral      Jan 01 2024 13:49:11.230468750   Jan 01 2024 14:23:19.863281250      34.143880208
Earth Umbral      Jan 01 2024 14:00:19.343750000   Jan 01 2024 14:34:30.632812500      34.188151042
Earth Penumbral   Jan 01 2024 14:00:09.714843750   Jan 01 2024 14:34:40.261718750      34.509114583
Earth Penumbral   Jan 01 2024 14:13:58.199218750   Jan 01 2024 14:48:29.144531250      34.515755208
Earth Umbral      Jan 01 2024 14:14:07.828125000   Jan 01 2024 14:48:19.515625000      34.194791667
Earth Penumbral   Jan 01 2024 14:30:26.523437500   Jan 01 2024 15:04:53.152343750      34.443815104
Earth Umbral      Jan 01 2024 14:30:36.152343750   Jan 01 2024 15:04:43.523437500      34.122851563
Earth Penumbral   Jan 01 2024 14:43:06.742187500   Jan 01 2024 15:17:36.957031250      34.503580729
Earth Umbral      Jan 01 2024 14:43:16.437500000   Jan 01 2024 15:17:27.261718750      34.180403646
Earth Penumbral   Jan 01 2024 14:54:43.808593750   Jan 01 2024 15:29:14.886718750      34.517968750
Earth Umbral      Jan 01 2024 14:54:53.437500000   Jan 01 2024 15:29:05.257812500      34.197005208
Earth Umbral      Jan 01 2024 15:10:56.792968750   Jan 01 2024 15:45:08.082031250      34.188151042
Earth Penumbral   Jan 01 2024 15:10:47.164062500   Jan 01 2024 15:45:17.777343750      34.510221354
Earth Penumbral   Jan 01 2024 15:26:00.382812500   Jan 01 2024 16:00:28.406250000      34.467057292
Earth Umbral      Jan 01 2024 15:26:10.078125000   Jan 01 2024 16:00:18.710937500      34.143880208
Earth Umbral      Jan 01 2024 15:37:00.460937500   Jan 01 2024 16:11:11.816406250      34.189257813
Earth Penumbral   Jan 01 2024 15:36:50.832031250   Jan 01 2024 16:11:21.445312500      34.510221354
Earth Umbral      Jan 01 2024 15:50:48.945312500   Jan 01 2024 16:25:00.632812500      34.194791667
Earth Penumbral   Jan 01 2024 15:50:39.316406250   Jan 01 2024 16:25:10.328125000      34.516861979
Earth Penumbral   Jan 01 2024 16:07:25.304687500   Jan 01 2024 16:41:52.000000000      34.444921875
Earth Umbral      Jan 01 2024 16:07:34.933593750   Jan 01 2024 16:41:42.304687500      34.122851563
Earth Umbral      Jan 01 2024 16:20:07.449218750   Jan 01 2024 16:54:18.339843750      34.181510417
Earth Penumbral   Jan 01 2024 16:19:57.820312500   Jan 01 2024 16:54:28.035156250      34.503580729
Earth Penumbral   Jan 01 2024 16:31:20.609375000   Jan 01 2024 17:05:51.753906250      34.519075521
Earth Umbral      Jan 01 2024 16:31:30.238281250   Jan 01 2024 17:05:42.125000000      34.198111979
Earth Umbral      Jan 01 2024 16:47:47.871093750   Jan 01 2024 17:21:59.093750000      34.187044271
Earth Penumbral   Jan 01 2024 16:47:38.175781250   Jan 01 2024 17:22:08.789062500      34.510221354
Earth Umbral      Jan 01 2024 17:03:08.925781250   Jan 01 2024 17:37:17.558593750      34.143880208
Earth Penumbral   Jan 01 2024 17:02:59.230468750   Jan 01 2024 17:37:27.253906250      34.467057292
Earth Penumbral   Jan 01 2024 17:13:32.015625000   Jan 01 2024 17:48:02.695312500      34.511328125
Earth Umbral      Jan 01 2024 17:13:41.644531250   Jan 01 2024 17:47:53.066406250      34.190364583
Earth Umbral      Jan 01 2024 17:27:30.062500000   Jan 01 2024 18:01:41.816406250      34.195898437
Earth Penumbral   Jan 01 2024 17:27:20.433593750   Jan 01 2024 18:01:51.445312500      34.516861979
Earth Umbral      Jan 01 2024 17:44:33.714843750   Jan 01 2024 18:18:41.152343750      34.123958333
Earth Penumbral   Jan 01 2024 17:44:24.085937500   Jan 01 2024 18:18:50.781250000      34.444921875
Earth Umbral      Jan 01 2024 17:56:58.527343750   Jan 01 2024 18:31:09.417968750      34.181510417
Earth Penumbral   Jan 01 2024 17:56:48.898437500   Jan 01 2024 18:31:19.113281250      34.503580729
Earth Penumbral   Jan 01 2024 18:07:57.476562500   Jan 01 2024 18:42:28.554687500      34.517968750
Earth Umbral      Jan 01 2024 18:08:07.105468750   Jan 01 2024 18:42:18.992187500      34.198111979
Earth Penumbral   Jan 01 2024 18:24:29.187500000   Jan 01 2024 18:58:59.867187500      34.511328125
Earth Umbral      Jan 01 2024 18:24:38.882812500   Jan 01 2024 18:58:50.171875000      34.188151042
Earth Umbral      Jan 01 2024 18:40:07.773437500   Jan 01 2024 19:14:16.472656250      34.144986979
Earth Penumbral   Jan 01 2024 18:39:58.078125000   Jan 01 2024 19:14:26.167968750      34.468164063
Earth Penumbral   Jan 01 2024 18:50:13.199218750   Jan 01 2024 19:24:43.878906250      34.511328125
Earth Umbral      Jan 01 2024 18:50:22.828125000   Jan 01 2024 19:24:34.250000000      34.190364583
Earth Umbral      Jan 01 2024 19:04:11.246093750   Jan 01 2024 19:38:23.000000000      34.195898437
Earth Penumbral   Jan 01 2024 19:04:01.550781250   Jan 01 2024 19:38:32.628906250      34.517968750
Earth Umbral      Jan 01 2024 19:21:32.562500000   Jan 01 2024 19:55:40.000000000      34.123958333
Earth Penumbral   Jan 01 2024 19:21:22.933593750   Jan 01 2024 19:55:49.695312500      34.446028646
