Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_1                      Jan 14 2024 04:24:27.601562500   Jan 14 2024 04:28:31.445312500       4.064062500
Amazonas --> Walker_4                      Jan 14 2024 15:55:02.777343750   Jan 14 2024 15:57:06.957031250       2.069661458
Amazonas --> Walker_3                      Jan 14 2024 16:12:05.566406250   Jan 14 2024 16:16:46.863281250       4.688281250
Amazonas --> Walker_5                      Jan 14 2024 16:17:02.601562500   Jan 14 2024 16:22:24.007812500       5.356770833
Amazonas --> Walker_1                      Jan 14 2024 16:23:02.523437500   Jan 14 2024 16:28:54.410156250       5.864778646
Amazonas --> Walker_2                      Jan 15 2024 03:52:06.191406250   Jan 15 2024 03:57:05.816406250       4.993750000
Amazonas --> Walker_4                      Jan 15 2024 04:04:10.750000000   Jan 15 2024 04:09:25.781250000       5.250520833
Amazonas --> Walker_3                      Jan 15 2024 04:22:55.738281250   Jan 15 2024 04:26:59.449218750       4.061848958
Amazonas --> Walker_5                      Jan 15 2024 04:30:10.300781250   Jan 15 2024 04:33:35.230468750       3.415494792
Amazonas --> Walker_1                      Jan 15 2024 04:33:32.042968750   Jan 15 2024 04:36:15.800781250       2.729296875
Amazonas --> Walker_2                      Jan 15 2024 15:55:20.550781250   Jan 15 2024 15:57:28.714843750       2.136067708
Amazonas --> Walker_4                      Jan 15 2024 16:05:31.421875000   Jan 15 2024 16:08:42.871093750       3.190820313
Amazonas --> Walker_3                      Jan 15 2024 16:22:28.367187500   Jan 15 2024 16:28:20.453125000       5.868098958
Amazonas --> Walker_5                      Jan 15 2024 16:31:15.433593750   Jan 15 2024 16:32:02.847656250       0.790234375
Amazonas --> Walker_1                      Jan 15 2024 16:32:08.691406250   Jan 15 2024 16:32:53.382812500       0.744856771
Amazonas --> Walker_5                      Jan 15 2024 16:32:54.246093750   Jan 15 2024 16:37:08.914062500       4.244466146
Amazonas --> Walker_1                      Jan 15 2024 16:33:48.167968750   Jan 15 2024 16:38:00.445312500       4.204622396
Amazonas --> Walker_2                      Jan 16 2024 04:06:05.941406250   Jan 16 2024 04:09:58.429687500       3.874804688
Amazonas --> Walker_2                      Jan 16 2024 04:10:41.859375000   Jan 16 2024 04:11:18.250000000       0.606510417
