  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 02 2024 01:34:30.406250000   Jan 02 2024 02:09:00.488281250      34.501367188
Earth Umbral      Jan 02 2024 01:34:40.035156250   Jan 02 2024 02:08:50.859375000      34.180403646
Earth Umbral      Jan 02 2024 01:57:29.664062500   Jan 02 2024 02:31:39.093750000      34.157161458
Earth Penumbral   Jan 02 2024 01:57:19.968750000   Jan 02 2024 02:31:48.789062500      34.480338542
Earth Penumbral   Jan 02 2024 02:11:01.679687500   Jan 02 2024 02:45:32.957031250      34.521289063
Earth Umbral      Jan 02 2024 02:11:11.242187500   Jan 02 2024 02:45:23.328125000      34.201432292
Earth Umbral      Jan 02 2024 02:36:23.445312500   Jan 02 2024 03:10:34.003906250      34.175976562
Earth Penumbral   Jan 02 2024 02:36:13.750000000   Jan 02 2024 03:10:43.699218750      34.499153646
Earth Penumbral   Jan 02 2024 02:51:55.921875000   Jan 02 2024 03:26:25.738281250      34.496940104
Earth Umbral      Jan 02 2024 02:52:05.550781250   Jan 02 2024 03:26:16.109375000      34.175976562
Earth Umbral      Jan 02 2024 03:11:24.738281250   Jan 02 2024 03:45:35.562500000      34.180403646
Earth Penumbral   Jan 02 2024 03:11:15.109375000   Jan 02 2024 03:45:45.191406250      34.501367188
Earth Umbral      Jan 02 2024 03:34:27.382812500   Jan 02 2024 04:08:36.878906250      34.158268229
Earth Penumbral   Jan 02 2024 03:34:17.753906250   Jan 02 2024 04:08:46.574218750      34.480338542
Earth Penumbral   Jan 02 2024 03:47:38.414062500   Jan 02 2024 04:22:09.757812500      34.522395833
Earth Umbral      Jan 02 2024 03:47:48.042968750   Jan 02 2024 04:22:00.128906250      34.201432292
Earth Penumbral   Jan 02 2024 04:13:11.601562500   Jan 02 2024 04:47:41.550781250      34.499153646
Earth Umbral      Jan 02 2024 04:13:21.296875000   Jan 02 2024 04:47:31.855468750      34.175976562
Earth Umbral      Jan 02 2024 04:28:50.253906250   Jan 02 2024 05:03:00.878906250      34.177083333
Earth Penumbral   Jan 02 2024 04:28:40.625000000   Jan 02 2024 05:03:10.507812500      34.498046875
Earth Penumbral   Jan 02 2024 04:47:59.878906250   Jan 02 2024 05:22:29.960937500      34.501367188
Earth Umbral      Jan 02 2024 04:48:09.507812500   Jan 02 2024 05:22:20.332031250      34.180403646
Earth Penumbral   Jan 02 2024 05:11:15.539062500   Jan 02 2024 05:45:44.359375000      34.480338542
Earth Umbral      Jan 02 2024 05:11:25.167968750   Jan 02 2024 05:45:34.664062500      34.158268229
Earth Penumbral   Jan 02 2024 05:24:15.214843750   Jan 02 2024 05:58:46.558593750      34.522395833
Earth Umbral      Jan 02 2024 05:24:24.843750000   Jan 02 2024 05:58:36.929687500      34.201432292
Earth Penumbral   Jan 02 2024 05:50:09.453125000   Jan 02 2024 06:24:39.468750000      34.500260417
Earth Umbral      Jan 02 2024 05:50:19.148437500   Jan 02 2024 06:24:29.773437500      34.177083333
Earth Penumbral   Jan 02 2024 06:05:25.460937500   Jan 02 2024 06:39:55.410156250      34.499153646
Earth Umbral      Jan 02 2024 06:05:35.089843750   Jan 02 2024 06:39:45.781250000      34.178190104
Earth Umbral      Jan 02 2024 06:24:54.277343750   Jan 02 2024 06:59:05.167968750      34.181510417
Earth Penumbral   Jan 02 2024 06:24:44.648437500   Jan 02 2024 06:59:14.796875000      34.502473958
Earth Penumbral   Jan 02 2024 06:48:13.390625000   Jan 02 2024 07:22:42.277343750      34.481445312
Earth Umbral      Jan 02 2024 06:48:23.085937500   Jan 02 2024 07:22:32.582031250      34.158268229
Earth Penumbral   Jan 02 2024 07:00:52.148437500   Jan 02 2024 07:35:23.492187500      34.522395833
Earth Umbral      Jan 02 2024 07:01:01.777343750   Jan 02 2024 07:35:13.929687500      34.202539063
Earth Umbral      Jan 02 2024 07:27:17.132812500   Jan 02 2024 08:01:27.757812500      34.177083333
Earth Penumbral   Jan 02 2024 07:27:07.437500000   Jan 02 2024 08:01:37.453125000      34.500260417
Earth Umbral      Jan 02 2024 07:42:19.992187500   Jan 02 2024 08:16:30.750000000      34.179296875
Earth Penumbral   Jan 02 2024 07:42:10.429687500   Jan 02 2024 08:16:40.378906250      34.499153646
Earth Umbral      Jan 02 2024 08:01:39.179687500   Jan 02 2024 08:35:50.070312500      34.181510417
Earth Penumbral   Jan 02 2024 08:01:29.550781250   Jan 02 2024 08:35:59.699218750      34.502473958
Earth Umbral      Jan 02 2024 08:25:21.003906250   Jan 02 2024 08:59:30.566406250      34.159375000
Earth Penumbral   Jan 02 2024 08:25:11.375000000   Jan 02 2024 08:59:40.261718750      34.481445312
Earth Penumbral   Jan 02 2024 08:37:29.082031250   Jan 02 2024 09:12:00.492187500      34.523502604
Earth Umbral      Jan 02 2024 08:37:38.710937500   Jan 02 2024 09:11:50.929687500      34.203645833
Earth Umbral      Jan 02 2024 09:04:15.117187500   Jan 02 2024 09:38:25.808593750      34.178190104
Earth Penumbral   Jan 02 2024 09:04:05.421875000   Jan 02 2024 09:38:35.503906250      34.501367188
Earth Penumbral   Jan 02 2024 09:18:55.332031250   Jan 02 2024 09:53:25.347656250      34.500260417
Earth Umbral      Jan 02 2024 09:19:04.960937500   Jan 02 2024 09:53:15.718750000      34.179296875
Earth Penumbral   Jan 02 2024 09:38:14.453125000   Jan 02 2024 10:12:44.601562500      34.502473958
Earth Umbral      Jan 02 2024 09:38:24.015625000   Jan 02 2024 10:12:34.972656250      34.182617188
Earth Umbral      Jan 02 2024 10:02:18.921875000   Jan 02 2024 10:36:28.550781250      34.160481771
Earth Penumbral   Jan 02 2024 10:02:09.226562500   Jan 02 2024 10:36:38.246093750      34.483658854
Earth Penumbral   Jan 02 2024 10:14:06.015625000   Jan 02 2024 10:48:37.425781250      34.523502604
Earth Umbral      Jan 02 2024 10:14:15.644531250   Jan 02 2024 10:48:27.863281250      34.203645833
Earth Penumbral   Jan 02 2024 10:41:03.339843750   Jan 02 2024 11:15:33.421875000      34.501367188
Earth Umbral      Jan 02 2024 10:41:13.035156250   Jan 02 2024 11:15:23.726562500      34.178190104
Earth Umbral      Jan 02 2024 10:55:49.796875000   Jan 02 2024 11:30:00.554687500      34.179296875
Earth Penumbral   Jan 02 2024 10:55:40.167968750   Jan 02 2024 11:30:10.183593750      34.500260417
Earth Umbral      Jan 02 2024 11:15:08.785156250   Jan 02 2024 11:49:19.742187500      34.182617188
Earth Penumbral   Jan 02 2024 11:14:59.156250000   Jan 02 2024 11:49:29.371093750      34.503580729
Earth Umbral      Jan 02 2024 11:39:16.707031250   Jan 02 2024 12:13:26.335937500      34.160481771
