Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_6                      Jan 05 2024 03:48:32.531250000   Jan 05 2024 03:53:15.421875000       4.714843750
Amazonas --> Walker_7                      Jan 05 2024 03:52:42.285156250   Jan 05 2024 03:57:42.574218750       5.004817708
Amazonas --> Walker_5                      Jan 05 2024 03:58:49.445312500   Jan 05 2024 04:03:58.832031250       5.156445312
Amazonas --> Walker_4                      Jan 05 2024 04:24:06.031250000   Jan 05 2024 04:28:11.667968750       4.093945312
Amazonas --> Walker_2                      Jan 05 2024 04:37:35.125000000   Jan 05 2024 04:39:49.066406250       2.232356771
Amazonas --> Walker_1                      Jan 05 2024 04:38:15.898437500   Jan 05 2024 04:40:26.718750000       2.180338542
Amazonas --> Walker_3                      Jan 05 2024 04:40:45.046875000   Jan 05 2024 04:41:47.933593750       1.048111979
Amazonas --> Walker_6                      Jan 05 2024 15:49:41.980468750   Jan 05 2024 15:51:13.355468750       1.522916667
Amazonas --> Walker_8                      Jan 05 2024 15:50:53.367187500   Jan 05 2024 15:52:34.503906250       1.685611979
Amazonas --> Walker_7                      Jan 05 2024 15:55:24.437500000   Jan 05 2024 15:57:39.574218750       2.252278646
Amazonas --> Walker_5                      Jan 05 2024 15:59:41.164062500   Jan 05 2024 16:02:20.804687500       2.660677083
Amazonas --> Walker_4                      Jan 05 2024 16:24:50.710937500   Jan 05 2024 16:30:43.992187500       5.888020833
Amazonas --> Walker_1                      Jan 05 2024 16:38:34.746093750   Jan 05 2024 16:42:21.324218750       3.776302083
Amazonas --> Walker_2                      Jan 05 2024 16:39:04.894531250   Jan 05 2024 16:42:46.890625000       3.699934896
Amazonas --> Walker_3                      Jan 05 2024 16:43:14.714843750   Jan 05 2024 16:46:36.722656250       3.366796875
Amazonas --> Walker_6                      Jan 06 2024 03:58:01.343750000   Jan 06 2024 04:03:09.800781250       5.140950521
Amazonas --> Walker_8                      Jan 06 2024 04:01:48.519531250   Jan 06 2024 04:07:03.285156250       5.246093750
Amazonas --> Walker_7                      Jan 06 2024 04:05:50.437500000   Jan 06 2024 04:09:41.000000000       3.842708333
Amazonas --> Walker_7                      Jan 06 2024 04:10:26.753906250   Jan 06 2024 04:10:32.464843750       0.095182292
Amazonas --> Walker_5                      Jan 06 2024 04:08:29.281250000   Jan 06 2024 04:12:15.660156250       3.772981771
Amazonas --> Walker_4                      Jan 06 2024 04:37:28.195312500   Jan 06 2024 04:39:42.136718750       2.232356771
Amazonas --> Walker_6                      Jan 06 2024 15:58:58.839843750   Jan 06 2024 16:01:31.839843750       2.550000000
Amazonas --> Walker_8                      Jan 06 2024 16:04:46.410156250   Jan 06 2024 16:07:58.589843750       3.202994792
Amazonas --> Walker_7                      Jan 06 2024 16:07:37.605468750   Jan 06 2024 16:11:29.164062500       3.859309896
Amazonas --> Walker_5                      Jan 06 2024 16:08:22.496093750   Jan 06 2024 16:12:20.429687500       3.965559896
Amazonas --> Walker_4                      Jan 06 2024 16:39:58.195312500   Jan 06 2024 16:43:36.738281250       3.642382813
Amazonas --> Walker_1                      Jan 06 2024 16:50:21.882812500   Jan 06 2024 16:50:50.769531250       0.481445312
Amazonas --> Walker_9                      Jan 07 2024 03:46:32.953125000   Jan 07 2024 03:49:07.281250000       2.572135417
Amazonas --> Walker_9                      Jan 07 2024 03:49:47.722656250   Jan 07 2024 03:50:59.640625000       1.198632813
Amazonas --> Walker_6                      Jan 07 2024 04:07:40.714843750   Jan 07 2024 04:11:30.281250000       3.826106771
Amazonas --> Walker_8                      Jan 07 2024 04:16:26.453125000   Jan 07 2024 04:20:18.875000000       3.873697917
Amazonas --> Walker_5                      Jan 07 2024 04:18:13.964843750   Jan 07 2024 04:22:05.191406250       3.853776042
Amazonas --> Walker_7                      Jan 07 2024 04:19:13.066406250   Jan 07 2024 04:23:04.425781250       3.855989583
Amazonas --> Walker_9                      Jan 07 2024 15:48:36.656250000   Jan 07 2024 15:50:01.058593750       1.406705729
Amazonas --> Walker_6                      Jan 07 2024 16:07:48.339843750   Jan 07 2024 16:11:32.593750000       3.737565104
Amazonas --> Walker_5                      Jan 07 2024 16:16:58.648437500   Jan 07 2024 16:22:17.996093750       5.322460937
Amazonas --> Walker_8                      Jan 07 2024 16:17:30.324218750   Jan 07 2024 16:23:10.589843750       5.671093750
Amazonas --> Walker_7                      Jan 07 2024 16:19:39.816406250   Jan 07 2024 16:25:28.648437500       5.813867187
Amazonas --> Walker_3                      Jan 08 2024 03:48:39.566406250   Jan 08 2024 03:53:27.171875000       4.793424479
Amazonas --> Walker_9                      Jan 08 2024 03:57:43.035156250   Jan 08 2024 04:02:51.890625000       5.147591146
Amazonas --> Walker_6                      Jan 08 2024 04:17:26.062500000   Jan 08 2024 04:21:17.488281250       3.857096354
Amazonas --> Walker_5                      Jan 08 2024 04:27:45.035156250   Jan 08 2024 04:31:36.660156250       3.860416667
Amazonas --> Walker_8                      Jan 08 2024 04:30:52.699218750   Jan 08 2024 04:34:08.730468750       3.267187500
Amazonas --> Walker_7                      Jan 08 2024 04:32:21.949218750   Jan 08 2024 04:35:08.828125000       2.781315104
Amazonas --> Walker_3                      Jan 08 2024 15:52:10.195312500   Jan 08 2024 15:53:57.707031250       1.791861979
Amazonas --> Walker_9                      Jan 08 2024 15:59:27.148437500   Jan 08 2024 16:02:03.800781250       2.610872396
Amazonas --> Walker_6                      Jan 08 2024 16:16:15.726562500   Jan 08 2024 16:21:32.750000000       5.283723958
Amazonas --> Walker_5                      Jan 08 2024 16:26:38.750000000   Jan 08 2024 16:32:29.906250000       5.852604167
Amazonas --> Walker_8                      Jan 08 2024 16:32:07.925781250   Jan 08 2024 16:32:50.292968750       0.706119792
Amazonas --> Walker_7                      Jan 08 2024 16:33:02.445312500   Jan 08 2024 16:33:44.082031250       0.693945313
Amazonas --> Walker_8                      Jan 08 2024 16:33:49.460937500   Jan 08 2024 16:38:01.007812500       4.192447917
