Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
Svalbard --> Walker_6                      Jan 02 2024 07:14:16.726562500   Jan 02 2024 07:27:14.410156250      12.961393229
Svalbard --> Walker_5                      Jan 02 2024 07:30:13.972656250   Jan 02 2024 07:43:12.453125000      12.974674479
Svalbard --> Walker_4                      Jan 02 2024 07:40:37.726562500   Jan 02 2024 07:53:22.460937500      12.745572917
Svalbard --> Walker_3                      Jan 02 2024 08:02:08.332031250   Jan 02 2024 08:15:00.968750000      12.877278646
Svalbard --> Walker_2                      Jan 02 2024 08:18:07.304687500   Jan 02 2024 08:31:01.269531250      12.899414062
Svalbard --> Walker_1                      Jan 02 2024 08:28:19.371093750   Jan 02 2024 08:41:08.488281250      12.818619792
Svalbard --> Walker_6                      Jan 02 2024 08:49:56.152343750   Jan 02 2024 09:03:01.605468750      13.090885417
Svalbard --> Walker_5                      Jan 02 2024 09:05:55.257812500   Jan 02 2024 09:19:02.238281250      13.116341146
Svalbard --> Walker_4                      Jan 02 2024 09:16:04.136718750   Jan 02 2024 09:28:56.640625000      12.875065104
Svalbard --> Walker_3                      Jan 02 2024 09:37:55.925781250   Jan 02 2024 09:50:55.867187500      12.999023438
Svalbard --> Walker_2                      Jan 02 2024 09:53:59.281250000   Jan 02 2024 10:06:58.492187500      12.986848958
Svalbard --> Walker_1                      Jan 02 2024 10:03:56.738281250   Jan 02 2024 10:16:50.371093750      12.893880208
Svalbard --> Walker_6                      Jan 02 2024 10:25:57.425781250   Jan 02 2024 10:39:03.941406250      13.108593750
Svalbard --> Walker_5                      Jan 02 2024 10:42:01.578125000   Jan 02 2024 10:55:07.296875000      13.095312500
Svalbard --> Walker_4                      Jan 02 2024 10:51:57.308593750   Jan 02 2024 11:04:45.960937500      12.810872396
Svalbard --> Walker_3                      Jan 02 2024 11:14:14.664062500   Jan 02 2024 11:27:05.839843750      12.852929687
Svalbard --> Walker_2                      Jan 02 2024 11:30:25.125000000   Jan 02 2024 11:43:10.921875000      12.763281250
Svalbard --> Walker_1                      Jan 02 2024 11:40:09.566406250   Jan 02 2024 11:52:47.062500000      12.624934896
Svalbard --> Walker_6                      Jan 02 2024 12:02:37.812500000   Jan 02 2024 12:15:21.351562500      12.725651042
Svalbard --> Walker_5                      Jan 02 2024 12:18:49.601562500   Jan 02 2024 12:31:27.097656250      12.624934896
Svalbard --> Walker_4                      Jan 02 2024 12:28:33.312500000   Jan 02 2024 12:40:49.691406250      12.272981771
Svalbard --> Walker_3                      Jan 02 2024 12:51:19.355468750   Jan 02 2024 13:03:30.355468750      12.183333333
Svalbard --> Walker_2                      Jan 02 2024 13:07:38.449218750   Jan 02 2024 13:19:37.894531250      11.990755208
Svalbard --> Walker_1                      Jan 02 2024 13:17:10.738281250   Jan 02 2024 13:28:57.964843750      11.787109375
Svalbard --> Walker_6                      Jan 02 2024 13:40:08.269531250   Jan 02 2024 13:51:53.636718750      11.756119792
Svalbard --> Walker_5                      Jan 02 2024 13:56:28.691406250   Jan 02 2024 14:08:01.906250000      11.553580729
Svalbard --> Walker_4                      Jan 02 2024 14:06:00.515625000   Jan 02 2024 14:17:08.097656250      11.126367187
Svalbard --> Walker_3                      Jan 02 2024 14:29:15.976562500   Jan 02 2024 14:40:10.210937500      10.903906250
