  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 04:05:52.679687500   Jan 01 2024 04:41:38.000000000      35.755338542
Earth Penumbral   Jan 01 2024 04:05:44.246093750   Jan 01 2024 04:41:46.500000000      36.037565104
Earth Penumbral   Jan 01 2024 04:14:50.039062500   Jan 01 2024 04:50:54.617187500      36.076302083
Earth Umbral      Jan 01 2024 04:14:58.472656250   Jan 01 2024 04:50:46.117187500      35.794075521
Earth Penumbral   Jan 01 2024 04:24:29.234375000   Jan 01 2024 05:00:32.285156250      36.050846354
Earth Umbral      Jan 01 2024 04:24:37.734375000   Jan 01 2024 05:00:23.785156250      35.767513021
Earth Umbral      Jan 01 2024 04:34:26.292968750   Jan 01 2024 05:10:09.687500000      35.723242187
Earth Penumbral   Jan 01 2024 04:34:17.792968750   Jan 01 2024 05:10:18.187500000      36.006575521
Earth Umbral      Jan 01 2024 04:43:49.285156250   Jan 01 2024 05:19:33.542968750      35.737630208
Earth Penumbral   Jan 01 2024 04:43:40.851562500   Jan 01 2024 05:19:42.042968750      36.019856771
Earth Umbral      Jan 01 2024 04:52:47.375000000   Jan 01 2024 05:28:33.160156250      35.763085938
Earth Penumbral   Jan 01 2024 04:52:38.875000000   Jan 01 2024 05:28:41.593750000      36.045312500
Earth Umbral      Jan 01 2024 05:01:51.906250000   Jan 01 2024 05:37:37.160156250      35.754231771
Earth Penumbral   Jan 01 2024 05:01:43.472656250   Jan 01 2024 05:37:45.593750000      36.035351562
Earth Umbral      Jan 01 2024 05:11:28.910156250   Jan 01 2024 05:47:13.964843750      35.750911458
Earth Penumbral   Jan 01 2024 05:11:20.476562500   Jan 01 2024 05:47:22.464843750      36.033138021
Earth Penumbral   Jan 01 2024 05:21:14.746093750   Jan 01 2024 05:57:16.667968750      36.032031250
Earth Umbral      Jan 01 2024 05:21:23.246093750   Jan 01 2024 05:57:08.167968750      35.748697917
Earth Umbral      Jan 01 2024 05:30:48.562500000   Jan 01 2024 06:06:32.621093750      35.734309896
Earth Penumbral   Jan 01 2024 05:30:40.062500000   Jan 01 2024 06:06:41.121093750      36.017643229
Earth Umbral      Jan 01 2024 05:39:37.289062500   Jan 01 2024 06:15:22.609375000      35.755338542
Earth Penumbral   Jan 01 2024 05:39:28.789062500   Jan 01 2024 06:15:31.109375000      36.038671875
Earth Umbral      Jan 01 2024 05:48:37.968750000   Jan 01 2024 06:24:25.613281250      35.794075521
Earth Penumbral   Jan 01 2024 05:48:29.535156250   Jan 01 2024 06:24:34.113281250      36.076302083
Earth Penumbral   Jan 01 2024 05:58:13.710937500   Jan 01 2024 06:34:16.761718750      36.050846354
Earth Umbral      Jan 01 2024 05:58:22.144531250   Jan 01 2024 06:34:08.261718750      35.768619792
Earth Penumbral   Jan 01 2024 06:08:10.636718750   Jan 01 2024 06:44:10.964843750      36.005468750
Earth Umbral      Jan 01 2024 06:08:19.070312500   Jan 01 2024 06:44:02.464843750      35.723242187
Earth Penumbral   Jan 01 2024 06:17:33.761718750   Jan 01 2024 06:53:35.019531250      36.020963542
Earth Umbral      Jan 01 2024 06:17:42.261718750   Jan 01 2024 06:53:26.519531250      35.737630208
Earth Penumbral   Jan 01 2024 06:26:23.617187500   Jan 01 2024 07:02:26.335937500      36.045312500
Earth Umbral      Jan 01 2024 06:26:32.050781250   Jan 01 2024 07:02:17.835937500      35.763085938
Earth Penumbral   Jan 01 2024 06:35:22.968750000   Jan 01 2024 07:11:25.156250000      36.036458333
Earth Umbral      Jan 01 2024 06:35:31.468750000   Jan 01 2024 07:11:16.722656250      35.754231771
Earth Penumbral   Jan 01 2024 06:45:05.019531250   Jan 01 2024 07:21:07.007812500      36.033138021
Earth Umbral      Jan 01 2024 06:45:13.453125000   Jan 01 2024 07:20:58.574218750      35.752018229
Earth Umbral      Jan 01 2024 06:55:16.156250000   Jan 01 2024 07:31:01.078125000      35.748697917
Earth Penumbral   Jan 01 2024 06:55:07.656250000   Jan 01 2024 07:31:09.578125000      36.032031250
Earth Penumbral   Jan 01 2024 07:04:32.972656250   Jan 01 2024 07:40:34.031250000      36.017643229
Earth Umbral      Jan 01 2024 07:04:41.472656250   Jan 01 2024 07:40:25.531250000      35.734309896
Earth Umbral      Jan 01 2024 07:13:21.898437500   Jan 01 2024 07:49:07.285156250      35.756445312
Earth Penumbral   Jan 01 2024 07:13:13.464843750   Jan 01 2024 07:49:15.718750000      36.037565104
Earth Penumbral   Jan 01 2024 07:22:09.031250000   Jan 01 2024 07:58:13.609375000      36.076302083
Earth Umbral      Jan 01 2024 07:22:17.531250000   Jan 01 2024 07:58:05.109375000      35.792968750
Earth Umbral      Jan 01 2024 07:32:06.687500000   Jan 01 2024 08:07:52.804687500      35.768619792
Earth Penumbral   Jan 01 2024 07:31:58.187500000   Jan 01 2024 08:08:01.304687500      36.051953125
Earth Penumbral   Jan 01 2024 07:42:03.480468750   Jan 01 2024 08:18:03.808593750      36.005468750
Earth Umbral      Jan 01 2024 07:42:11.914062500   Jan 01 2024 08:17:55.375000000      35.724348958
Earth Umbral      Jan 01 2024 07:51:35.171875000   Jan 01 2024 08:27:19.496093750      35.738736979
Earth Penumbral   Jan 01 2024 07:51:26.738281250   Jan 01 2024 08:27:27.996093750      36.020963542
Earth Penumbral   Jan 01 2024 08:00:08.359375000   Jan 01 2024 08:36:11.078125000      36.045312500
Earth Umbral      Jan 01 2024 08:00:16.792968750   Jan 01 2024 08:36:02.644531250      35.764192708
