Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_6                      Jan 05 2024 15:52:56.285156250   Jan 05 2024 15:54:50.304687500       1.900325521
Amazonas --> Walker_7                      Jan 05 2024 15:54:07.871093750   Jan 05 2024 15:56:13.976562500       2.101757812
Amazonas --> Walker_4                      Jan 05 2024 16:14:23.703125000   Jan 05 2024 16:19:35.945312500       5.204036458
Amazonas --> Walker_1                      Jan 05 2024 16:38:34.746093750   Jan 05 2024 16:42:21.324218750       3.776302083
Amazonas --> Walker_2                      Jan 05 2024 16:40:04.328125000   Jan 05 2024 16:43:40.082031250       3.595898437
Amazonas --> Walker_3                      Jan 05 2024 16:41:21.226562500   Jan 05 2024 16:44:51.800781250       3.509570313
Amazonas --> Walker_8                      Jan 06 2024 03:39:19.875000000   Jan 06 2024 03:40:37.636718750       1.296028646
Amazonas --> Walker_5                      Jan 06 2024 03:59:51.644531250   Jan 06 2024 04:05:02.292968750       5.177473958
Amazonas --> Walker_6                      Jan 06 2024 04:02:29.957031250   Jan 06 2024 04:07:43.992187500       5.233919271
Amazonas --> Walker_7                      Jan 06 2024 04:05:18.363281250   Jan 06 2024 04:09:09.589843750       3.853776042
Amazonas --> Walker_7                      Jan 06 2024 04:09:53.617187500   Jan 06 2024 04:10:28.281250000       0.577734375
Amazonas --> Walker_4                      Jan 06 2024 04:26:06.468750000   Jan 06 2024 04:30:08.652343750       4.036393229
Amazonas --> Walker_5                      Jan 06 2024 16:00:23.242187500   Jan 06 2024 16:03:06.535156250       2.721549479
Amazonas --> Walker_6                      Jan 06 2024 16:04:14.070312500   Jan 06 2024 16:07:25.187500000       3.185286458
Amazonas --> Walker_7                      Jan 06 2024 16:07:42.652343750   Jan 06 2024 16:11:37.066406250       3.906901042
Amazonas --> Walker_4                      Jan 06 2024 16:26:06.855468750   Jan 06 2024 16:31:59.472656250       5.876953125
Amazonas --> Walker_1                      Jan 06 2024 16:50:21.882812500   Jan 06 2024 16:50:50.769531250       0.481445312
Amazonas --> Walker_8                      Jan 07 2024 03:50:51.472656250   Jan 07 2024 03:55:45.851562500       4.906315104
Amazonas --> Walker_5                      Jan 07 2024 04:08:52.964843750   Jan 07 2024 04:12:38.679687500       3.761914062
Amazonas --> Walker_6                      Jan 07 2024 04:14:25.726562500   Jan 07 2024 04:18:16.421875000       3.844921875
Amazonas --> Walker_7                      Jan 07 2024 04:20:08.316406250   Jan 07 2024 04:24:00.339843750       3.867057292
Amazonas --> Walker_4                      Jan 07 2024 04:38:03.234375000   Jan 07 2024 04:40:15.382812500       2.202473958
Amazonas --> Walker_8                      Jan 07 2024 15:52:57.167968750   Jan 07 2024 15:54:48.929687500       1.862695313
Amazonas --> Walker_5                      Jan 07 2024 16:08:28.980468750   Jan 07 2024 16:12:24.722656250       3.929036458
Amazonas --> Walker_6                      Jan 07 2024 16:14:25.382812500   Jan 07 2024 16:19:36.894531250       5.191861979
Amazonas --> Walker_7                      Jan 07 2024 16:21:13.648437500   Jan 07 2024 16:27:06.132812500       5.874739583
Amazonas --> Walker_4                      Jan 07 2024 16:39:47.945312500   Jan 07 2024 16:43:27.816406250       3.664518229
Amazonas --> Walker_2                      Jan 08 2024 03:39:26.667968750   Jan 08 2024 03:40:42.039062500       1.256184896
Amazonas --> Walker_3                      Jan 08 2024 03:47:11.445312500   Jan 08 2024 03:49:49.226562500       2.629687500
