  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 07:53:01.234375000   Jan 01 2024 08:27:29.855468750      34.477018229
Earth Umbral      Jan 01 2024 08:06:14.058593750   Jan 01 2024 08:40:21.628906250      34.126171875
Earth Penumbral   Jan 01 2024 08:06:04.429687500   Jan 01 2024 08:40:31.324218750      34.448242188
Earth Penumbral   Jan 01 2024 08:17:13.472656250   Jan 01 2024 08:51:43.886718750      34.506901042
Earth Umbral      Jan 01 2024 08:17:23.167968750   Jan 01 2024 08:51:34.257812500      34.184830729
Earth Penumbral   Jan 01 2024 08:28:16.671875000   Jan 01 2024 09:02:47.617187500      34.515755208
Earth Umbral      Jan 01 2024 08:28:26.300781250   Jan 01 2024 09:02:37.988281250      34.194791667
Earth Umbral      Jan 01 2024 08:41:33.878906250   Jan 01 2024 09:15:45.167968750      34.188151042
Earth Penumbral   Jan 01 2024 08:41:24.183593750   Jan 01 2024 09:15:54.796875000      34.510221354
Earth Penumbral   Jan 01 2024 08:54:43.382812500   Jan 01 2024 09:29:11.871093750      34.474804687
Earth Umbral      Jan 01 2024 08:54:53.078125000   Jan 01 2024 09:29:02.175781250      34.151627604
Earth Penumbral   Jan 01 2024 09:05:40.339843750   Jan 01 2024 09:40:09.027343750      34.478125000
Earth Umbral      Jan 01 2024 09:05:49.968750000   Jan 01 2024 09:39:59.398437500      34.157161458
Earth Umbral      Jan 01 2024 09:16:43.273437500   Jan 01 2024 09:50:56.089843750      34.213606771
Earth Penumbral   Jan 01 2024 09:16:33.578125000   Jan 01 2024 09:51:05.785156250      34.536783854
Earth Penumbral   Jan 01 2024 09:29:49.656250000   Jan 01 2024 10:04:18.343750000      34.478125000
Earth Umbral      Jan 01 2024 09:29:59.351562500   Jan 01 2024 10:04:08.714843750      34.156054688
Earth Umbral      Jan 01 2024 09:43:14.167968750   Jan 01 2024 10:17:21.738281250      34.126171875
Earth Penumbral   Jan 01 2024 09:43:04.539062500   Jan 01 2024 10:17:31.433593750      34.448242188
Earth Umbral      Jan 01 2024 09:54:11.722656250   Jan 01 2024 10:28:22.812500000      34.184830729
Earth Penumbral   Jan 01 2024 09:54:02.027343750   Jan 01 2024 10:28:32.507812500      34.508007812
Earth Penumbral   Jan 01 2024 10:04:53.539062500   Jan 01 2024 10:39:24.550781250      34.516861979
Earth Umbral      Jan 01 2024 10:05:03.167968750   Jan 01 2024 10:39:14.921875000      34.195898437
Earth Penumbral   Jan 01 2024 10:18:12.671875000   Jan 01 2024 10:52:43.351562500      34.511328125
Earth Umbral      Jan 01 2024 10:18:22.367187500   Jan 01 2024 10:52:33.656250000      34.188151042
Earth Umbral      Jan 01 2024 10:31:53.187500000   Jan 01 2024 11:06:02.285156250      34.151627604
Earth Penumbral   Jan 01 2024 10:31:43.492187500   Jan 01 2024 11:06:11.980468750      34.474804687
Earth Umbral      Jan 01 2024 10:42:38.390625000   Jan 01 2024 11:16:47.820312500      34.157161458
Earth Penumbral   Jan 01 2024 10:42:28.695312500   Jan 01 2024 11:16:57.449218750      34.479231771
Earth Umbral      Jan 01 2024 10:53:20.140625000   Jan 01 2024 11:27:33.023437500      34.214713542
Earth Penumbral   Jan 01 2024 10:53:10.445312500   Jan 01 2024 11:27:42.652343750      34.536783854
Earth Umbral      Jan 01 2024 11:06:47.640625000   Jan 01 2024 11:40:57.070312500      34.157161458
Earth Penumbral   Jan 01 2024 11:06:38.011718750   Jan 01 2024 11:41:06.699218750      34.478125000
Earth Penumbral   Jan 01 2024 11:20:04.449218750   Jan 01 2024 11:54:31.410156250      34.449348958
Earth Umbral      Jan 01 2024 11:20:14.144531250   Jan 01 2024 11:54:21.781250000      34.127278646
Earth Umbral      Jan 01 2024 11:31:00.210937500   Jan 01 2024 12:05:11.300781250      34.184830729
Earth Penumbral   Jan 01 2024 11:30:50.515625000   Jan 01 2024 12:05:20.996093750      34.508007812
Earth Penumbral   Jan 01 2024 11:41:30.339843750   Jan 01 2024 12:16:01.351562500      34.516861979
Earth Umbral      Jan 01 2024 11:41:39.968750000   Jan 01 2024 12:15:51.722656250      34.195898437
Earth Umbral      Jan 01 2024 11:55:10.722656250   Jan 01 2024 12:29:22.078125000      34.189257813
Earth Penumbral   Jan 01 2024 11:55:01.093750000   Jan 01 2024 12:29:31.773437500      34.511328125
Earth Penumbral   Jan 01 2024 12:08:43.468750000   Jan 01 2024 12:43:11.957031250      34.474804687
Earth Umbral      Jan 01 2024 12:08:53.164062500   Jan 01 2024 12:43:02.328125000      34.152734375
Earth Penumbral   Jan 01 2024 12:19:16.984375000   Jan 01 2024 12:53:45.738281250      34.479231771
Earth Umbral      Jan 01 2024 12:19:26.679687500   Jan 01 2024 12:53:36.109375000      34.157161458
Earth Umbral      Jan 01 2024 12:29:56.875000000   Jan 01 2024 13:04:09.757812500      34.214713542
Earth Penumbral   Jan 01 2024 12:29:47.246093750   Jan 01 2024 13:04:19.386718750      34.535677083
Earth Umbral      Jan 01 2024 12:43:35.863281250   Jan 01 2024 13:17:45.292968750      34.157161458
Earth Penumbral   Jan 01 2024 12:43:26.234375000   Jan 01 2024 13:17:54.921875000      34.478125000
Earth Umbral      Jan 01 2024 12:57:13.988281250   Jan 01 2024 13:31:21.691406250      34.128385417
Earth Penumbral   Jan 01 2024 12:57:04.359375000   Jan 01 2024 13:31:31.320312500      34.449348958
Earth Penumbral   Jan 01 2024 13:07:38.871093750   Jan 01 2024 13:42:09.417968750      34.509114583
Earth Umbral      Jan 01 2024 13:07:48.566406250   Jan 01 2024 13:41:59.722656250      34.185937500
Earth Penumbral   Jan 01 2024 13:18:07.074218750   Jan 01 2024 13:52:38.085937500      34.516861979
Earth Umbral      Jan 01 2024 13:18:16.703125000   Jan 01 2024 13:52:28.457031250      34.195898437
Earth Umbral      Jan 01 2024 13:31:59.078125000   Jan 01 2024 14:06:10.433593750      34.189257813
Earth Penumbral   Jan 01 2024 13:31:49.382812500   Jan 01 2024 14:06:20.128906250      34.512434896
Earth Penumbral   Jan 01 2024 13:45:43.378906250   Jan 01 2024 14:20:11.933593750      34.475911458
Earth Umbral      Jan 01 2024 13:45:53.074218750   Jan 01 2024 14:20:02.238281250      34.152734375
Earth Penumbral   Jan 01 2024 13:56:05.273437500   Jan 01 2024 14:30:34.027343750      34.479231771
Earth Umbral      Jan 01 2024 13:56:14.902343750   Jan 01 2024 14:30:24.398437500      34.158268229
Earth Umbral      Jan 01 2024 14:06:33.609375000   Jan 01 2024 14:40:46.558593750      34.215820312
Earth Penumbral   Jan 01 2024 14:06:23.980468750   Jan 01 2024 14:40:56.187500000      34.536783854
Earth Penumbral   Jan 01 2024 14:20:14.523437500   Jan 01 2024 14:54:43.210937500      34.478125000
Earth Umbral      Jan 01 2024 14:20:24.152343750   Jan 01 2024 14:54:33.582031250      34.157161458
Earth Umbral      Jan 01 2024 14:34:13.898437500   Jan 01 2024 15:08:21.601562500      34.128385417
Earth Penumbral   Jan 01 2024 14:34:04.269531250   Jan 01 2024 15:08:31.296875000      34.450455729
Earth Umbral      Jan 01 2024 14:44:36.988281250   Jan 01 2024 15:18:48.210937500      34.187044271
Earth Penumbral   Jan 01 2024 14:44:27.292968750   Jan 01 2024 15:18:57.906250000      34.510221354
Earth Penumbral   Jan 01 2024 14:54:43.808593750   Jan 01 2024 15:29:14.886718750      34.517968750
Earth Umbral      Jan 01 2024 14:54:53.437500000   Jan 01 2024 15:29:05.257812500      34.197005208
Earth Penumbral   Jan 01 2024 15:08:37.804687500   Jan 01 2024 15:43:08.550781250      34.512434896
Earth Umbral      Jan 01 2024 15:08:47.433593750   Jan 01 2024 15:42:58.855468750      34.190364583
Earth Umbral      Jan 01 2024 15:22:53.117187500   Jan 01 2024 15:57:02.281250000      34.152734375
Earth Penumbral   Jan 01 2024 15:22:43.421875000   Jan 01 2024 15:57:11.976562500      34.475911458
Earth Umbral      Jan 01 2024 15:33:03.257812500   Jan 01 2024 16:07:12.753906250      34.158268229
Earth Penumbral   Jan 01 2024 15:32:53.628906250   Jan 01 2024 16:07:22.382812500      34.479231771
Earth Umbral      Jan 01 2024 15:43:10.410156250   Jan 01 2024 16:17:23.359375000      34.215820312
