Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_10                     Jan 04 2024 16:48:59.585937500   Jan 04 2024 16:49:24.753906250       0.419466146
Amazonas --> Walker_9                      Jan 05 2024 03:43:57.277343750   Jan 05 2024 03:45:43.859375000       1.776367188
Amazonas --> Walker_7                      Jan 05 2024 03:49:41.394531250   Jan 05 2024 03:52:15.523437500       2.568815104
Amazonas --> Walker_7                      Jan 05 2024 03:52:49.988281250   Jan 05 2024 03:54:07.750000000       1.296028646
Amazonas --> Walker_6                      Jan 05 2024 03:51:06.062500000   Jan 05 2024 03:55:44.835937500       4.646223958
Amazonas --> Walker_8                      Jan 05 2024 03:53:17.347656250   Jan 05 2024 03:58:08.738281250       4.856510417
Amazonas --> Walker_5                      Jan 05 2024 04:08:21.867187500   Jan 05 2024 04:12:00.742187500       3.647916667
Amazonas --> Walker_4                      Jan 05 2024 04:30:58.148437500   Jan 05 2024 04:33:36.128906250       2.633007812
Amazonas --> Walker_2                      Jan 05 2024 04:37:42.761718750   Jan 05 2024 04:38:45.382812500       1.043684896
Amazonas --> Walker_1                      Jan 05 2024 04:39:09.156250000   Jan 05 2024 04:39:53.847656250       0.744856771
Amazonas --> Walker_3                      Jan 05 2024 04:41:47.136718750   Jan 05 2024 04:42:20.140625000       0.550065104
Amazonas --> Walker_7                      Jan 05 2024 15:51:33.675781250   Jan 05 2024 15:52:59.273437500       1.426627604
Amazonas --> Walker_6                      Jan 05 2024 15:51:56.320312500   Jan 05 2024 15:53:23.578125000       1.454296875
Amazonas --> Walker_8                      Jan 05 2024 15:56:24.800781250   Jan 05 2024 15:58:24.066406250       1.987760417
Amazonas --> Walker_5                      Jan 05 2024 16:09:28.527343750   Jan 05 2024 16:12:51.199218750       3.377864583
Amazonas --> Walker_4                      Jan 05 2024 16:33:58.894531250   Jan 05 2024 16:37:54.238281250       3.922395833
Amazonas --> Walker_2                      Jan 05 2024 16:38:19.937500000   Jan 05 2024 16:41:49.714843750       3.496289062
Amazonas --> Walker_1                      Jan 05 2024 16:38:34.746093750   Jan 05 2024 16:42:03.792968750       3.484114583
Amazonas --> Walker_3                      Jan 05 2024 16:43:39.152343750   Jan 05 2024 16:44:28.093750000       0.815690104
Amazonas --> Walker_3                      Jan 05 2024 16:45:39.878906250   Jan 05 2024 16:46:12.750000000       0.547851562
Amazonas --> Walker_3                      Jan 05 2024 16:46:18.660156250   Jan 05 2024 16:46:51.000000000       0.538997396
Amazonas --> Walker_9                      Jan 06 2024 03:57:53.972656250   Jan 06 2024 04:03:00.304687500       5.105533854
Amazonas --> Walker_6                      Jan 06 2024 03:59:55.230468750   Jan 06 2024 04:05:02.292968750       5.117708333
Amazonas --> Walker_7                      Jan 06 2024 04:00:27.968750000   Jan 06 2024 04:05:35.828125000       5.130989583
Amazonas --> Walker_8                      Jan 06 2024 04:07:13.511718750   Jan 06 2024 04:10:54.246093750       3.678906250
Amazonas --> Walker_5                      Jan 06 2024 04:19:24.777343750   Jan 06 2024 04:23:16.070312500       3.854882813
Amazonas --> Walker_6                      Jan 06 2024 16:00:34.398437500   Jan 06 2024 16:02:58.566406250       2.402799479
Amazonas --> Walker_9                      Jan 06 2024 16:00:59.367187500   Jan 06 2024 16:03:28.781250000       2.490234375
Amazonas --> Walker_7                      Jan 06 2024 16:02:02.851562500   Jan 06 2024 16:04:37.777343750       2.582096354
Amazonas --> Walker_8                      Jan 06 2024 16:09:44.242187500   Jan 06 2024 16:13:16.078125000       3.530598958
Amazonas --> Walker_5                      Jan 06 2024 16:18:52.226562500   Jan 06 2024 16:24:09.183593750       5.282617187
Amazonas --> Walker_10                     Jan 07 2024 03:43:19.046875000   Jan 07 2024 03:44:51.019531250       1.532877604
Amazonas --> Walker_6                      Jan 07 2024 04:08:52.964843750   Jan 07 2024 04:12:31.707031250       3.645703125
Amazonas --> Walker_7                      Jan 07 2024 04:11:24.968750000   Jan 07 2024 04:15:03.046875000       3.634635417
Amazonas --> Walker_9                      Jan 07 2024 04:12:02.023437500   Jan 07 2024 04:15:41.164062500       3.652343750
Amazonas --> Walker_8                      Jan 07 2024 04:21:29.664062500   Jan 07 2024 04:25:21.289062500       3.860416667
Amazonas --> Walker_5                      Jan 07 2024 04:30:14.074218750   Jan 07 2024 04:32:56.039062500       2.699414062
Amazonas --> Walker_6                      Jan 07 2024 16:09:11.148437500   Jan 07 2024 16:12:22.796875000       3.194140625
Amazonas --> Walker_7                      Jan 07 2024 16:11:52.980468750   Jan 07 2024 16:15:59.746093750       4.112760417
Amazonas --> Walker_9                      Jan 07 2024 16:13:39.230468750   Jan 07 2024 16:18:11.960937500       4.545507813
Amazonas --> Walker_8                      Jan 07 2024 16:22:21.449218750   Jan 07 2024 16:28:09.484375000       5.800585938
Amazonas --> Walker_5                      Jan 07 2024 16:29:47.367187500   Jan 07 2024 16:30:28.273437500       0.681770833
