  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 06:46:26.964843750   Jan 01 2024 07:23:02.156250000      36.586523437
Earth Penumbral   Jan 01 2024 06:46:18.796875000   Jan 01 2024 07:23:10.324218750      36.858789063
Earth Umbral      Jan 01 2024 06:54:42.953125000   Jan 01 2024 07:31:20.667968750      36.628580729
Earth Penumbral   Jan 01 2024 06:54:34.851562500   Jan 01 2024 07:31:28.769531250      36.898632812
Earth Penumbral   Jan 01 2024 07:03:06.910156250   Jan 01 2024 07:40:04.015625000      36.951757812
Earth Umbral      Jan 01 2024 07:03:15.078125000   Jan 01 2024 07:39:55.847656250      36.679492188
Earth Umbral      Jan 01 2024 07:12:42.718750000   Jan 01 2024 07:49:21.230468750      36.641861979
Earth Penumbral   Jan 01 2024 07:12:34.617187500   Jan 01 2024 07:49:29.398437500      36.913020833
Earth Umbral      Jan 01 2024 07:22:26.230468750   Jan 01 2024 07:59:00.757812500      36.575455729
Earth Penumbral   Jan 01 2024 07:22:18.128906250   Jan 01 2024 07:59:08.925781250      36.846614583
Earth Penumbral   Jan 01 2024 07:31:18.476562500   Jan 01 2024 08:08:10.203125000      36.862109375
Earth Umbral      Jan 01 2024 07:31:26.644531250   Jan 01 2024 08:08:02.035156250      36.589843750
Earth Umbral      Jan 01 2024 07:39:44.957031250   Jan 01 2024 08:16:23.070312500      36.635221354
Earth Penumbral   Jan 01 2024 07:39:36.789062500   Jan 01 2024 08:16:31.171875000      36.906380208
Earth Umbral      Jan 01 2024 07:48:15.687500000   Jan 01 2024 08:24:54.000000000      36.638541667
Earth Penumbral   Jan 01 2024 07:48:07.585937500   Jan 01 2024 08:25:02.101562500      36.908593750
Earth Penumbral   Jan 01 2024 07:57:32.171875000   Jan 01 2024 08:34:25.824218750      36.894205729
Earth Umbral      Jan 01 2024 07:57:40.273437500   Jan 01 2024 08:34:17.656250000      36.623046875
Earth Umbral      Jan 01 2024 08:07:30.160156250   Jan 01 2024 08:44:06.347656250      36.603125000
Earth Penumbral   Jan 01 2024 08:07:21.992187500   Jan 01 2024 08:44:14.515625000      36.875390625
Earth Umbral      Jan 01 2024 08:16:33.031250000   Jan 01 2024 08:53:08.222656250      36.586523437
Earth Penumbral   Jan 01 2024 08:16:24.863281250   Jan 01 2024 08:53:16.390625000      36.858789063
Earth Penumbral   Jan 01 2024 08:24:32.484375000   Jan 01 2024 09:01:26.468750000      36.899739583
Earth Umbral      Jan 01 2024 08:24:40.652343750   Jan 01 2024 09:01:18.367187500      36.628580729
Earth Penumbral   Jan 01 2024 08:32:59.429687500   Jan 01 2024 09:09:56.535156250      36.951757812
Earth Umbral      Jan 01 2024 08:33:07.597656250   Jan 01 2024 09:09:48.367187500      36.679492188
Earth Penumbral   Jan 01 2024 08:42:32.183593750   Jan 01 2024 09:19:26.964843750      36.913020833
Earth Umbral      Jan 01 2024 08:42:40.285156250   Jan 01 2024 09:19:18.796875000      36.641861979
Earth Umbral      Jan 01 2024 08:52:32.230468750   Jan 01 2024 09:29:06.824218750      36.576562500
Earth Penumbral   Jan 01 2024 08:52:24.128906250   Jan 01 2024 09:29:14.925781250      36.846614583
Earth Penumbral   Jan 01 2024 09:01:24.609375000   Jan 01 2024 09:38:16.335937500      36.862109375
Earth Umbral      Jan 01 2024 09:01:32.777343750   Jan 01 2024 09:38:08.167968750      36.589843750
Earth Penumbral   Jan 01 2024 09:09:34.621093750   Jan 01 2024 09:46:29.003906250      36.906380208
Earth Umbral      Jan 01 2024 09:09:42.722656250   Jan 01 2024 09:46:20.835937500      36.635221354
Earth Penumbral   Jan 01 2024 09:18:00.105468750   Jan 01 2024 09:54:54.687500000      36.909700521
Earth Umbral      Jan 01 2024 09:18:08.207031250   Jan 01 2024 09:54:46.585937500      36.639648438
Earth Umbral      Jan 01 2024 09:27:37.906250000   Jan 01 2024 10:04:15.289062500      36.623046875
Earth Penumbral   Jan 01 2024 09:27:29.738281250   Jan 01 2024 10:04:23.457031250      36.895312500
Earth Umbral      Jan 01 2024 09:37:36.292968750   Jan 01 2024 10:14:12.480468750      36.603125000
Earth Penumbral   Jan 01 2024 09:37:28.125000000   Jan 01 2024 10:14:20.648437500      36.875390625
Earth Umbral      Jan 01 2024 09:46:39.097656250   Jan 01 2024 10:23:14.355468750      36.587630208
Earth Penumbral   Jan 01 2024 09:46:30.929687500   Jan 01 2024 10:23:22.523437500      36.859895833
Earth Penumbral   Jan 01 2024 09:54:30.250000000   Jan 01 2024 10:31:24.234375000      36.899739583
Earth Umbral      Jan 01 2024 09:54:38.351562500   Jan 01 2024 10:31:16.066406250      36.628580729
Earth Umbral      Jan 01 2024 10:03:00.117187500   Jan 01 2024 10:39:40.886718750      36.679492188
Earth Penumbral   Jan 01 2024 10:02:51.949218750   Jan 01 2024 10:39:49.054687500      36.951757812
Earth Umbral      Jan 01 2024 10:12:37.851562500   Jan 01 2024 10:49:16.429687500      36.642968750
Earth Penumbral   Jan 01 2024 10:12:29.750000000   Jan 01 2024 10:49:24.531250000      36.913020833
Earth Umbral      Jan 01 2024 10:22:38.230468750   Jan 01 2024 10:59:12.824218750      36.576562500
Earth Penumbral   Jan 01 2024 10:22:30.128906250   Jan 01 2024 10:59:20.992187500      36.847721354
Earth Penumbral   Jan 01 2024 10:31:30.742187500   Jan 01 2024 11:08:22.535156250      36.863216146
Earth Umbral      Jan 01 2024 10:31:38.910156250   Jan 01 2024 11:08:14.367187500      36.590950521
Earth Umbral      Jan 01 2024 10:39:40.554687500   Jan 01 2024 11:16:18.667968750      36.635221354
Earth Penumbral   Jan 01 2024 10:39:32.386718750   Jan 01 2024 11:16:26.835937500      36.907486979
Earth Penumbral   Jan 01 2024 10:47:52.625000000   Jan 01 2024 11:24:47.207031250      36.909700521
Earth Umbral      Jan 01 2024 10:48:00.726562500   Jan 01 2024 11:24:39.105468750      36.639648438
Earth Penumbral   Jan 01 2024 10:57:27.371093750   Jan 01 2024 11:34:21.089843750      36.895312500
Earth Umbral      Jan 01 2024 10:57:35.472656250   Jan 01 2024 11:34:12.921875000      36.624153646
Earth Umbral      Jan 01 2024 11:07:42.359375000   Jan 01 2024 11:44:18.546875000      36.603125000
Earth Penumbral   Jan 01 2024 11:07:34.191406250   Jan 01 2024 11:44:26.714843750      36.875390625
Earth Umbral      Jan 01 2024 11:16:45.164062500   Jan 01 2024 11:53:20.421875000      36.587630208
