Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)

PuntaArenas --> Walker_4                   Jan 01 2024 03:40:14.378906250   Jan 01 2024 03:43:45.949218750       3.526171875
PuntaArenas --> Walker_3                   Jan 01 2024 03:51:38.695312500   Jan 01 2024 03:56:55.585937500       5.281510417
PuntaArenas --> Walker_2                   Jan 01 2024 04:02:43.820312500   Jan 01 2024 04:08:41.285156250       5.957747396
PuntaArenas --> Walker_1                   Jan 01 2024 04:13:46.089843750   Jan 01 2024 04:20:15.761718750       6.494531250
PuntaArenas --> Walker_8                   Jan 01 2024 04:25:44.937500000   Jan 01 2024 04:33:02.554687500       7.293619792
PuntaArenas --> Walker_7                   Jan 01 2024 04:37:58.859375000   Jan 01 2024 04:45:43.769531250       7.748502604
PuntaArenas --> Walker_6                   Jan 01 2024 04:49:09.429687500   Jan 01 2024 04:57:13.132812500       8.061718750
PuntaArenas --> Walker_5                   Jan 01 2024 05:00:22.855468750   Jan 01 2024 05:08:39.308593750       8.274218750
PuntaArenas --> Walker_4                   Jan 01 2024 05:12:46.074218750   Jan 01 2024 05:21:16.140625000       8.501106771
PuntaArenas --> Walker_3                   Jan 01 2024 05:25:14.406250000   Jan 01 2024 05:34:02.468750000       8.801041667
PuntaArenas --> Walker_2                   Jan 01 2024 05:36:43.304687500   Jan 01 2024 05:45:19.480468750       8.602929687
PuntaArenas --> Walker_1                   Jan 01 2024 05:48:07.886718750   Jan 01 2024 05:56:26.265625000       8.306315104
PuntaArenas --> Walker_8                   Jan 01 2024 06:00:54.878906250   Jan 01 2024 06:09:06.417968750       8.192317708
PuntaArenas --> Walker_7                   Jan 01 2024 06:13:56.945312500   Jan 01 2024 06:21:41.589843750       7.744075521
PuntaArenas --> Walker_6                   Jan 01 2024 06:25:30.625000000   Jan 01 2024 06:32:42.199218750       7.192903646
PuntaArenas --> Walker_5                   Jan 01 2024 06:37:09.750000000   Jan 01 2024 06:43:37.296875000       6.459114583
PuntaArenas --> Walker_4                   Jan 01 2024 06:50:31.472656250   Jan 01 2024 06:55:58.058593750       5.443098958
PuntaArenas --> Walker_3                   Jan 01 2024 07:04:07.007812500   Jan 01 2024 07:08:20.347656250       4.222330729
PuntaArenas --> Walker_3                   Jan 01 2024 17:07:31.031250000   Jan 01 2024 17:09:50.285156250       2.320898437
PuntaArenas --> Walker_2                   Jan 01 2024 17:16:49.109375000   Jan 01 2024 17:20:44.851562500       3.929036458
PuntaArenas --> Walker_1                   Jan 01 2024 17:26:10.507812500   Jan 01 2024 17:31:20.027343750       5.158658854
PuntaArenas --> Walker_8                   Jan 01 2024 17:39:43.519531250   Jan 01 2024 17:46:11.199218750       6.461328125
