  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 02 2024 12:39:09.484375000   Jan 02 2024 13:13:22.898437500      34.223567708
Earth Penumbral   Jan 02 2024 12:38:59.855468750   Jan 02 2024 13:13:32.527343750      34.544531250
Earth Penumbral   Jan 02 2024 13:27:19.484375000   Jan 02 2024 14:01:50.960937500      34.524609375
Earth Umbral      Jan 02 2024 13:27:29.113281250   Jan 02 2024 14:01:41.398437500      34.204752604
Earth Umbral      Jan 02 2024 14:15:46.285156250   Jan 02 2024 14:49:59.699218750      34.223567708
Earth Penumbral   Jan 02 2024 14:15:36.589843750   Jan 02 2024 14:50:09.328125000      34.545638021
Earth Penumbral   Jan 02 2024 15:03:56.285156250   Jan 02 2024 15:38:27.761718750      34.524609375
Earth Umbral      Jan 02 2024 15:04:05.914062500   Jan 02 2024 15:38:18.199218750      34.204752604
Earth Umbral      Jan 02 2024 15:52:23.085937500   Jan 02 2024 16:26:36.500000000      34.223567708
Earth Penumbral   Jan 02 2024 15:52:13.457031250   Jan 02 2024 16:26:46.195312500      34.545638021
Earth Umbral      Jan 02 2024 16:40:42.714843750   Jan 02 2024 17:14:55.000000000      34.204752604
Earth Penumbral   Jan 02 2024 16:40:33.085937500   Jan 02 2024 17:15:04.628906250      34.525716146
Earth Umbral      Jan 02 2024 17:28:59.886718750   Jan 02 2024 18:03:13.367187500      34.224674479
Earth Penumbral   Jan 02 2024 17:28:50.257812500   Jan 02 2024 18:03:23.062500000      34.546744792
Earth Umbral      Jan 02 2024 18:17:19.515625000   Jan 02 2024 18:51:31.867187500      34.205859375
Earth Penumbral   Jan 02 2024 18:17:09.953125000   Jan 02 2024 18:51:41.496093750      34.525716146
Earth Umbral      Jan 02 2024 19:05:36.753906250   Jan 02 2024 19:39:50.300781250      34.225781250
Earth Penumbral   Jan 02 2024 19:05:27.125000000   Jan 02 2024 19:39:59.929687500      34.546744792
Earth Umbral      Jan 02 2024 19:53:56.382812500   Jan 02 2024 20:28:08.800781250      34.206966146
Earth Penumbral   Jan 02 2024 19:53:46.753906250   Jan 02 2024 20:28:18.363281250      34.526822917
Earth Umbral      Jan 02 2024 20:42:13.621093750   Jan 02 2024 21:16:27.167968750      34.225781250
Earth Penumbral   Jan 02 2024 20:42:03.992187500   Jan 02 2024 21:16:36.863281250      34.547851562
Earth Umbral      Jan 02 2024 21:30:33.250000000   Jan 02 2024 22:04:45.667968750      34.206966146
Earth Penumbral   Jan 02 2024 21:30:23.621093750   Jan 02 2024 22:04:55.296875000      34.527929687
Earth Umbral      Jan 02 2024 22:18:50.554687500   Jan 02 2024 22:53:04.167968750      34.226888021
Earth Penumbral   Jan 02 2024 22:18:40.859375000   Jan 02 2024 22:53:13.796875000      34.548958333
Earth Umbral      Jan 02 2024 23:07:10.117187500   Jan 02 2024 23:41:22.601562500      34.208072917
Earth Penumbral   Jan 02 2024 23:07:00.488281250   Jan 02 2024 23:41:32.230468750      34.529036458
Earth Umbral      Jan 02 2024 23:55:27.355468750   Jan 03 2024 00:29:41.035156250      34.227994792
Earth Penumbral   Jan 02 2024 23:55:17.726562500   Jan 03 2024 00:29:50.664062500      34.548958333
Earth Umbral      Jan 03 2024 00:43:46.984375000   Jan 03 2024 01:17:59.468750000      34.208072917
Earth Penumbral   Jan 03 2024 00:43:37.355468750   Jan 03 2024 01:18:09.097656250      34.529036458
Earth Umbral      Jan 03 2024 01:32:04.222656250   Jan 03 2024 02:06:17.902343750      34.227994792
Earth Penumbral   Jan 03 2024 01:31:54.593750000   Jan 03 2024 02:06:27.531250000      34.548958333
Earth Umbral      Jan 03 2024 02:20:23.785156250   Jan 03 2024 02:54:36.269531250      34.208072917
Earth Penumbral   Jan 03 2024 02:20:14.156250000   Jan 03 2024 02:54:45.898437500      34.529036458
Earth Umbral      Jan 03 2024 03:08:41.023437500   Jan 03 2024 03:42:54.703125000      34.227994792
Earth Penumbral   Jan 03 2024 03:08:31.394531250   Jan 03 2024 03:43:04.398437500      34.550065104
Earth Umbral      Jan 03 2024 03:57:00.519531250   Jan 03 2024 04:31:13.070312500      34.209179687
Earth Penumbral   Jan 03 2024 03:56:50.957031250   Jan 03 2024 04:31:22.699218750      34.529036458
Earth Umbral      Jan 03 2024 04:45:17.824218750   Jan 03 2024 05:19:31.570312500      34.229101562
Earth Penumbral   Jan 03 2024 04:45:08.195312500   Jan 03 2024 05:19:41.199218750      34.550065104
Earth Umbral      Jan 03 2024 05:33:37.386718750   Jan 03 2024 06:07:49.937500000      34.209179687
Earth Penumbral   Jan 03 2024 05:33:27.757812500   Jan 03 2024 06:07:59.566406250      34.530143229
Earth Umbral      Jan 03 2024 06:21:54.691406250   Jan 03 2024 06:56:08.437500000      34.229101562
Earth Penumbral   Jan 03 2024 06:21:45.062500000   Jan 03 2024 06:56:18.066406250      34.550065104
Earth Umbral      Jan 03 2024 07:10:14.253906250   Jan 03 2024 07:44:26.871093750      34.210286458
Earth Penumbral   Jan 03 2024 07:10:04.691406250   Jan 03 2024 07:44:36.500000000      34.530143229
Earth Umbral      Jan 03 2024 07:58:31.691406250   Jan 03 2024 08:32:45.503906250      34.230208333
Earth Penumbral   Jan 03 2024 07:58:22.062500000   Jan 03 2024 08:32:55.132812500      34.551171875
Earth Umbral      Jan 03 2024 08:46:51.253906250   Jan 03 2024 09:21:03.871093750      34.210286458
Earth Penumbral   Jan 03 2024 08:46:41.625000000   Jan 03 2024 09:21:13.500000000      34.531250000
Earth Umbral      Jan 03 2024 09:35:08.625000000   Jan 03 2024 10:09:22.503906250      34.231315104
Earth Penumbral   Jan 03 2024 09:34:58.996093750   Jan 03 2024 10:09:32.132812500      34.552278646
Earth Umbral      Jan 03 2024 10:23:28.121093750   Jan 03 2024 10:57:40.804687500      34.211393229
Earth Penumbral   Jan 03 2024 10:23:18.558593750   Jan 03 2024 10:57:50.433593750      34.531250000
Earth Penumbral   Jan 03 2024 11:11:35.863281250   Jan 03 2024 11:46:09.000000000      34.552278646
Earth Umbral      Jan 03 2024 11:11:45.492187500   Jan 03 2024 11:45:59.371093750      34.231315104
Earth Umbral      Jan 03 2024 12:00:04.921875000   Jan 03 2024 12:34:17.605468750      34.211393229
Earth Penumbral   Jan 03 2024 11:59:55.292968750   Jan 03 2024 12:34:27.234375000      34.532356771
Earth Penumbral   Jan 03 2024 12:48:12.597656250   Jan 03 2024 13:22:45.734375000      34.552278646
Earth Umbral      Jan 03 2024 12:48:22.226562500   Jan 03 2024 13:22:36.105468750      34.231315104
Earth Umbral      Jan 03 2024 13:36:41.656250000   Jan 03 2024 14:10:54.339843750      34.211393229
Earth Penumbral   Jan 03 2024 13:36:32.027343750   Jan 03 2024 14:11:03.968750000      34.532356771
Earth Penumbral   Jan 03 2024 14:24:49.398437500   Jan 03 2024 14:59:22.535156250      34.552278646
Earth Umbral      Jan 03 2024 14:24:59.027343750   Jan 03 2024 14:59:12.906250000      34.231315104
Earth Umbral      Jan 03 2024 15:13:18.457031250   Jan 03 2024 15:47:31.207031250      34.212500000
Earth Penumbral   Jan 03 2024 15:13:08.828125000   Jan 03 2024 15:47:40.769531250      34.532356771
Earth Penumbral   Jan 03 2024 16:01:26.199218750   Jan 03 2024 16:35:59.402343750      34.553385417
Earth Umbral      Jan 03 2024 16:01:35.828125000   Jan 03 2024 16:35:49.773437500      34.232421875
Earth Umbral      Jan 03 2024 16:49:55.257812500   Jan 03 2024 17:24:08.007812500      34.212500000
Earth Penumbral   Jan 03 2024 16:49:45.628906250   Jan 03 2024 17:24:17.636718750      34.533463542
Earth Penumbral   Jan 03 2024 17:38:03.066406250   Jan 03 2024 18:12:36.269531250      34.553385417
Earth Umbral      Jan 03 2024 17:38:12.695312500   Jan 03 2024 18:12:26.640625000      34.232421875
Earth Umbral      Jan 03 2024 18:26:32.125000000   Jan 03 2024 19:00:44.875000000      34.212500000
Earth Penumbral   Jan 03 2024 18:26:22.496093750   Jan 03 2024 19:00:54.503906250      34.533463542
Earth Penumbral   Jan 03 2024 19:14:39.933593750   Jan 03 2024 19:49:13.203125000      34.554492188
Earth Umbral      Jan 03 2024 19:14:49.562500000   Jan 03 2024 19:49:03.574218750      34.233528646
Earth Umbral      Jan 03 2024 20:03:08.992187500   Jan 03 2024 20:37:21.808593750      34.213606771
Earth Penumbral   Jan 03 2024 20:02:59.363281250   Jan 03 2024 20:37:31.371093750      34.533463542
Earth Penumbral   Jan 03 2024 20:51:16.800781250   Jan 03 2024 21:25:50.136718750      34.555598958
Earth Umbral      Jan 03 2024 20:51:26.429687500   Jan 03 2024 21:25:40.507812500      34.234635417
Earth Umbral      Jan 03 2024 21:39:45.859375000   Jan 03 2024 22:13:58.742187500      34.214713542
Earth Penumbral   Jan 03 2024 21:39:36.230468750   Jan 03 2024 22:14:08.304687500      34.534570313
Earth Penumbral   Jan 03 2024 22:27:53.734375000   Jan 03 2024 23:02:27.070312500      34.555598958
Earth Umbral      Jan 03 2024 22:28:03.296875000   Jan 03 2024 23:02:17.441406250      34.235742188
Earth Umbral      Jan 03 2024 23:16:22.726562500   Jan 03 2024 23:50:35.609375000      34.214713542
Earth Penumbral   Jan 03 2024 23:16:13.097656250   Jan 03 2024 23:50:45.238281250      34.535677083
Earth Penumbral   Jan 04 2024 00:04:30.601562500   Jan 04 2024 00:39:03.937500000      34.555598958
Earth Umbral      Jan 04 2024 00:04:40.230468750   Jan 04 2024 00:38:54.308593750      34.234635417
Earth Umbral      Jan 04 2024 00:52:59.527343750   Jan 04 2024 01:27:12.542968750      34.216927083
Earth Penumbral   Jan 04 2024 00:52:49.964843750   Jan 04 2024 01:27:22.105468750      34.535677083
Earth Penumbral   Jan 04 2024 01:41:07.402343750   Jan 04 2024 02:15:40.804687500      34.556705729
Earth Umbral      Jan 04 2024 01:41:17.031250000   Jan 04 2024 02:15:31.175781250      34.235742188
Earth Umbral      Jan 04 2024 02:29:36.328125000   Jan 04 2024 03:03:49.343750000      34.216927083
Earth Penumbral   Jan 04 2024 02:29:26.765625000   Jan 04 2024 03:03:58.972656250      34.536783854
Earth Penumbral   Jan 04 2024 03:17:44.203125000   Jan 04 2024 03:52:17.671875000      34.557812500
Earth Umbral      Jan 04 2024 03:17:53.832031250   Jan 04 2024 03:52:08.042968750      34.236848958
Earth Umbral      Jan 04 2024 04:06:13.128906250   Jan 04 2024 04:40:26.144531250      34.216927083
Earth Penumbral   Jan 04 2024 04:06:03.566406250   Jan 04 2024 04:40:35.707031250      34.535677083
Earth Penumbral   Jan 04 2024 04:54:21.070312500   Jan 04 2024 05:28:54.472656250      34.556705729
Earth Umbral      Jan 04 2024 04:54:30.632812500   Jan 04 2024 05:28:44.843750000      34.236848958
Earth Umbral      Jan 04 2024 05:42:49.996093750   Jan 04 2024 06:17:03.011718750      34.216927083
Earth Penumbral   Jan 04 2024 05:42:40.367187500   Jan 04 2024 06:17:12.574218750      34.536783854
Earth Penumbral   Jan 04 2024 06:30:57.937500000   Jan 04 2024 07:05:31.406250000      34.557812500
Earth Umbral      Jan 04 2024 06:31:07.566406250   Jan 04 2024 07:05:21.777343750      34.236848958
Earth Umbral      Jan 04 2024 07:19:26.929687500   Jan 04 2024 07:53:39.945312500      34.216927083
Earth Penumbral   Jan 04 2024 07:19:17.300781250   Jan 04 2024 07:53:49.574218750      34.537890625
Earth Penumbral   Jan 04 2024 08:07:34.937500000   Jan 04 2024 08:42:08.406250000      34.557812500
Earth Umbral      Jan 04 2024 08:07:44.566406250   Jan 04 2024 08:41:58.777343750      34.236848958
Earth Umbral      Jan 04 2024 08:56:03.863281250   Jan 04 2024 09:30:17.011718750      34.219140625
Earth Penumbral   Jan 04 2024 08:55:54.300781250   Jan 04 2024 09:30:26.574218750      34.537890625
Earth Penumbral   Jan 04 2024 09:44:11.871093750   Jan 04 2024 10:18:45.406250000      34.558919271
Earth Umbral      Jan 04 2024 09:44:21.500000000   Jan 04 2024 10:18:35.777343750      34.237955729
Earth Umbral      Jan 04 2024 10:32:40.796875000   Jan 04 2024 11:06:53.878906250      34.218033854
Earth Penumbral   Jan 04 2024 10:32:31.167968750   Jan 04 2024 11:07:03.507812500      34.538997396
Earth Penumbral   Jan 04 2024 11:20:48.738281250   Jan 04 2024 11:55:22.273437500      34.558919271
Earth Umbral      Jan 04 2024 11:20:58.367187500   Jan 04 2024 11:55:12.644531250      34.237955729
Earth Umbral      Jan 04 2024 12:09:17.531250000   Jan 04 2024 12:43:30.679687500      34.219140625
Earth Penumbral   Jan 04 2024 12:09:07.968750000   Jan 04 2024 12:43:40.308593750      34.538997396
Earth Penumbral   Jan 04 2024 12:57:25.472656250   Jan 04 2024 13:31:59.074218750      34.560026042
Earth Umbral      Jan 04 2024 12:57:35.101562500   Jan 04 2024 13:31:49.445312500      34.239062500
Earth Umbral      Jan 04 2024 13:45:54.265625000   Jan 04 2024 14:20:07.480468750      34.220247396
Earth Penumbral   Jan 04 2024 13:45:44.703125000   Jan 04 2024 14:20:17.042968750      34.538997396
Earth Penumbral   Jan 04 2024 14:34:02.273437500   Jan 04 2024 15:08:35.875000000      34.560026042
Earth Umbral      Jan 04 2024 14:34:11.902343750   Jan 04 2024 15:08:26.246093750      34.239062500
Earth Umbral      Jan 04 2024 15:22:31.066406250   Jan 04 2024 15:56:44.281250000      34.220247396
Earth Penumbral   Jan 04 2024 15:22:21.503906250   Jan 04 2024 15:56:53.843750000      34.538997396
